1.4720000000e+00 8.7100000000e-01 4.3400000000e-01 3.1400000000e-01 1.6210000000e+01 1.1460000000e+00 6.8400000000e-01 4.1900000000e-01 2.8700000000e-01 1.6297000000e+01 1.0200000000e-01
1.5080000000e+00 6.7900000000e-01 3.8500000000e-01 2.4100000000e-01 1.7424000000e+01 1.4300000000e+00 6.2300000000e-01 3.5600000000e-01 2.1800000000e-01 1.7424000000e+01 7.8000000000e-02
1.7160000000e+00 8.0200000000e-01 3.7400000000e-01 2.8100000000e-01 1.7019000000e+01 1.5540000000e+00 7.9200000000e-01 3.7100000000e-01 2.0300000000e-01 1.7019000000e+01 7.4000000000e-02
1.3770000000e+00 7.3200000000e-01 3.5600000000e-01 2.5700000000e-01 1.7321000000e+01 1.4820000000e+00 6.9100000000e-01 3.2900000000e-01 3.0800000000e-01 1.7216000000e+01 1.2800000000e-01
1.4400000000e+00 7.7300000000e-01 4.3200000000e-01 2.6000000000e-01 1.6214000000e+01 1.4350000000e+00 7.7000000000e-01 4.1000000000e-01 2.9800000000e-01 1.6078000000e+01 8.7000000000e-02
1.2020000000e+00 5.9100000000e-01 3.7600000000e-01 2.3500000000e-01 1.7471000000e+01 1.0240000000e+00 5.4100000000e-01 3.5400000000e-01 2.9200000000e-01 1.7433000000e+01 9.4000000000e-02
1.3800000000e+00 6.5600000000e-01 3.6500000000e-01 2.4400000000e-01 1.6481000000e+01 1.1870000000e+00 6.3800000000e-01 3.6300000000e-01 1.3900000000e-01 1.6401000000e+01 8.3000000000e-02
2.6360000000e+00 1.4630000000e+00 4.9900000000e-01 3.2200000000e-01 1.7187000000e+01 1.8050000000e+00 1.5150000000e+00 4.4900000000e-01 1.8600000000e-01 1.7216000000e+01 2.5500000000e-01
1.1380000000e+00 4.0700000000e-01 2.2300000000e-01 1.3600000000e-01 1.7567000000e+01 5.8300000000e-01 3.0900000000e-01 1.9900000000e-01 1.3900000000e-01 1.7460000000e+01 3.7000000000e-02
1.6260000000e+00 4.5300000000e-01 2.8100000000e-01 9.9000000000e-02 1.7702000000e+01 1.3810000000e+00 4.6800000000e-01 2.8600000000e-01 -6.8000000000e-02 1.7597000000e+01 4.7000000000e-02
1.1090000000e+00 5.1200000000e-01 3.3100000000e-01 2.4300000000e-01 1.6635000000e+01 1.1170000000e+00 5.8300000000e-01 3.5900000000e-01 2.5900000000e-01 1.6453000000e+01 6.7000000000e-02
1.0240000000e+00 5.7700000000e-01 3.2600000000e-01 2.0100000000e-01 1.6944000000e+01 1.0080000000e+00 5.7200000000e-01 3.4100000000e-01 1.9000000000e-01 1.6943000000e+01 1.0900000000e-01
2.1940000000e+00 1.0070000000e+00 4.0700000000e-01 3.1600000000e-01 1.7364000000e+01 1.6560000000e+00 9.8300000000e-01 4.9700000000e-01 1.7800000000e-01 1.7364000000e+01 1.3200000000e-01
2.2590000000e+00 1.2710000000e+00 4.9900000000e-01 3.1100000000e-01 1.7289000000e+01 2.8130000000e+00 1.1890000000e+00 4.6600000000e-01 3.1000000000e-01 1.7289000000e+01 2.0200000000e-01
1.4480000000e+00 4.3400000000e-01 2.5400000000e-01 5.3000000000e-02 1.7123000000e+01 1.8440000000e+00 3.4300000000e-01 2.4800000000e-01 -2.0000000000e-01 1.7123000000e+01 3.4000000000e-02
2.2160000000e+00 1.1660000000e+00 4.5700000000e-01 3.5500000000e-01 1.7592000000e+01 2.2180000000e+00 1.1400000000e+00 4.6100000000e-01 3.7700000000e-01 1.7632000000e+01 1.5800000000e-01
8.6700000000e-01 4.0100000000e-01 3.3300000000e-01 6.9000000000e-02 1.7646000000e+01 1.0350000000e+00 5.4800000000e-01 2.1000000000e-01 1.5200000000e-01 1.7646000000e+01 9.0000000000e-02
1.7290000000e+00 8.3200000000e-01 3.8700000000e-01 3.0900000000e-01 1.6747000000e+01 1.4430000000e+00 7.2200000000e-01 4.0100000000e-01 2.6700000000e-01 1.6791000000e+01 9.9000000000e-02
9.3500000000e-01 1.0310000000e+00 3.7800000000e-01 3.9000000000e-01 2.0345000000e+01 3.1800000000e-01 9.3900000000e-01 3.8200000000e-01 5.8900000000e-01 2.0345000000e+01 1.4100000000e-01
2.0210000000e+00 9.0800000000e-01 4.1800000000e-01 3.3300000000e-01 1.5837000000e+01 1.6900000000e+00 8.8100000000e-01 4.1000000000e-01 2.7100000000e-01 1.5837000000e+01 8.1000000000e-02
2.1800000000e+00 1.4760000000e+00 5.3000000000e-01 3.0700000000e-01 1.7669000000e+01 2.4940000000e+00 1.3520000000e+00 4.6300000000e-01 2.5900000000e-01 1.7669000000e+01 2.3700000000e-01
1.2210000000e+00 5.8800000000e-01 3.4300000000e-01 1.6000000000e-01 1.7434000000e+01 1.1140000000e+00 5.4300000000e-01 3.1800000000e-01 1.2000000000e-01 1.7434000000e+01 1.2000000000e-01
1.3630000000e+00 6.2000000000e-01 4.0000000000e-01 2.2900000000e-01 1.7410000000e+01 1.2000000000e+00 6.1500000000e-01 4.3200000000e-01 1.9200000000e-01 1.7410000000e+01 7.5000000000e-02
1.5730000000e+00 6.5100000000e-01 3.2900000000e-01 2.3100000000e-01 1.5986000000e+01 1.4000000000e+00 6.4700000000e-01 3.2500000000e-01 2.9900000000e-01 1.6081000000e+01 2.8000000000e-02
1.1300000000e+00 4.6900000000e-01 3.3900000000e-01 1.8700000000e-01 1.6789000000e+01 9.8400000000e-01 4.4700000000e-01 3.0300000000e-01 9.8000000000e-02 1.6789000000e+01 9.2000000000e-02
6.9000000000e-01 1.6990000000e+00 8.8100000000e-01 4.7200000000e-01 1.9040000000e+01 -2.3610000000e+00 2.0710000000e+00 9.1500000000e-01 3.4300000000e-01 1.9043000000e+01 4.9000000000e-01
1.7790000000e+00 9.1300000000e-01 3.8000000000e-01 3.1900000000e-01 1.7525000000e+01 1.7580000000e+00 8.9100000000e-01 3.5100000000e-01 2.7900000000e-01 1.7525000000e+01 8.2000000000e-02
1.8750000000e+00 9.2100000000e-01 3.9600000000e-01 3.2300000000e-01 1.6296000000e+01 1.5100000000e+00 9.2900000000e-01 3.7000000000e-01 2.4100000000e-01 1.6296000000e+01 8.8000000000e-02
2.2940000000e+00 1.8480000000e+00 6.4500000000e-01 3.7900000000e-01 1.8526000000e+01 1.0660000000e+00 1.7340000000e+00 6.5200000000e-01 2.5700000000e-01 1.8541000000e+01 3.6800000000e-01
2.3550000000e+00 1.3070000000e+00 5.1400000000e-01 3.4000000000e-01 1.6925000000e+01 2.0260000000e+00 1.2160000000e+00 4.7700000000e-01 3.4400000000e-01 1.6925000000e+01 2.0600000000e-01
1.7070000000e+00 8.7900000000e-01 3.2600000000e-01 3.1300000000e-01 1.9169000000e+01 9.7800000000e-01 8.8600000000e-01 3.3100000000e-01 3.1200000000e-01 1.9169000000e+01 1.6300000000e-01
2.3130000000e+00 1.1050000000e+00 5.2400000000e-01 1.9100000000e-01 2.1208000000e+01 -1.4490000000e+00 1.0980000000e+00 6.1300000000e-01 6.8000000000e-02 2.1218000000e+01 5.9200000000e-01
9.9700000000e-01 6.8000000000e-01 4.3700000000e-01 2.7800000000e-01 1.6447000000e+01 1.1850000000e+00 6.6200000000e-01 3.9900000000e-01 2.2700000000e-01 1.6283000000e+01 1.1200000000e-01
3.5770000000e+00 1.7100000000e+00 7.0900000000e-01 2.8000000000e-01 1.8737000000e+01 3.0000000000e-02 1.6520000000e+00 7.9500000000e-01 3.3700000000e-01 1.8737000000e+01 4.0400000000e-01
1.4650000000e+00 7.8900000000e-01 3.8500000000e-01 3.1100000000e-01 1.6561000000e+01 1.4990000000e+00 7.8000000000e-01 3.7400000000e-01 3.8700000000e-01 1.6691000000e+01 4.9000000000e-02
9.5100000000e-01 4.0500000000e-01 3.3500000000e-01 1.4400000000e-01 1.7475000000e+01 1.1710000000e+00 4.8500000000e-01 3.1900000000e-01 1.0100000000e-01 1.7475000000e+01 5.0000000000e-02
4.3280000000e+00 1.8800000000e+00 8.0600000000e-01 3.8500000000e-01 1.8106000000e+01 4.3890000000e+00 1.9550000000e+00 8.2200000000e-01 2.8100000000e-01 1.8095000000e+01 4.6800000000e-01
1.3220000000e+00 6.8400000000e-01 3.4800000000e-01 2.6100000000e-01 1.7378000000e+01 8.0600000000e-01 5.5300000000e-01 3.2200000000e-01 2.5900000000e-01 1.7143000000e+01 1.2300000000e-01
1.6680000000e+00 6.6300000000e-01 3.2400000000e-01 2.1000000000e-01 1.7642000000e+01 1.6090000000e+00 6.6200000000e-01 3.4100000000e-01 2.2200000000e-01 1.7612000000e+01 5.5000000000e-02
1.1520000000e+00 5.7200000000e-01 3.2100000000e-01 1.8800000000e-01 1.7150000000e+01 6.6200000000e-01 5.8300000000e-01 2.9200000000e-01 1.4100000000e-01 1.7150000000e+01 7.5000000000e-02
1.5330000000e+00 9.1800000000e-01 4.0800000000e-01 2.6300000000e-01 1.7199000000e+01 1.3160000000e+00 7.9300000000e-01 3.9600000000e-01 2.2800000000e-01 1.7199000000e+01 1.4100000000e-01
1.9510000000e+00 9.6600000000e-01 4.0500000000e-01 3.4400000000e-01 1.5940000000e+01 1.9960000000e+00 9.5600000000e-01 3.9500000000e-01 2.7600000000e-01 1.5940000000e+01 1.0100000000e-01
3.3100000000e-01 3.4700000000e-01 3.7100000000e-01 5.2000000000e-02 1.7777000000e+01 4.3400000000e-01 4.3700000000e-01 4.0000000000e-01 7.1000000000e-02 1.7794000000e+01 1.8600000000e-01
5.9600000000e-01 1.3240000000e+00 9.2100000000e-01 4.0200000000e-01 2.0690000000e+01 3.0900000000e-01 9.7500000000e-01 9.5300000000e-01 1.1900000000e-01 2.0690000000e+01 4.6600000000e-01
8.6700000000e-01 1.7920000000e+00 7.7300000000e-01 4.3300000000e-01 1.9117000000e+01 -1.8200000000e-01 2.2140000000e+00 6.6900000000e-01 4.3100000000e-01 1.9117000000e+01 4.5500000000e-01
1.3010000000e+00 7.8800000000e-01 4.3500000000e-01 2.0000000000e-01 1.7353000000e+01 1.3960000000e+00 6.6000000000e-01 5.1600000000e-01 6.7000000000e-02 1.7237000000e+01 1.4000000000e-01
1.8370000000e+00 9.4700000000e-01 4.2000000000e-01 3.2600000000e-01 1.6608000000e+01 1.7190000000e+00 9.3300000000e-01 4.0400000000e-01 3.0100000000e-01 1.6662000000e+01 1.1100000000e-01
1.1870000000e+00 1.7610000000e+00 7.2300000000e-01 4.5300000000e-01 1.9481000000e+01 -1.0180000000e+00 1.8730000000e+00 6.2700000000e-01 4.2600000000e-01 1.9281000000e+01 4.3400000000e-01
1.6590000000e+00 9.7800000000e-01 4.3400000000e-01 3.5300000000e-01 1.6687000000e+01 1.2150000000e+00 8.0700000000e-01 4.0700000000e-01 2.5300000000e-01 1.6687000000e+01 1.3400000000e-01
2.1900000000e+00 1.0620000000e+00 4.5900000000e-01 3.6800000000e-01 1.7535000000e+01 1.9880000000e+00 9.4800000000e-01 3.6700000000e-01 2.4500000000e-01 1.7544000000e+01 1.1500000000e-01
2.3370000000e+00 1.3080000000e+00 5.2000000000e-01 3.2400000000e-01 1.7299000000e+01 1.9400000000e+00 1.3510000000e+00 5.7200000000e-01 3.3800000000e-01 1.7353000000e+01 2.0100000000e-01
4.5070000000e+00 1.7880000000e+00 7.2600000000e-01 4.6900000000e-01 1.8496000000e+01 7.5300000000e-01 1.6170000000e+00 7.9300000000e-01 4.8200000000e-01 1.8605000000e+01 4.3100000000e-01
9.4800000000e-01 3.2600000000e-01 2.3400000000e-01 1.4100000000e-01 1.7101000000e+01 9.3200000000e-01 4.1300000000e-01 2.7800000000e-01 2.7900000000e-01 1.7283000000e+01 4.8000000000e-02
1.6760000000e+00 1.2700000000e+00 5.1800000000e-01 3.1300000000e-01 1.7677000000e+01 1.5520000000e+00 1.2300000000e+00 4.7100000000e-01 1.9200000000e-01 1.7677000000e+01 2.0700000000e-01
2.0320000000e+00 1.2050000000e+00 4.7900000000e-01 3.1300000000e-01 1.5968000000e+01 1.4490000000e+00 1.2400000000e+00 4.6300000000e-01 2.3000000000e-01 1.5968000000e+01 1.6000000000e-01
4.2790000000e+00 1.7190000000e+00 6.0600000000e-01 3.9400000000e-01 1.8528000000e+01 -7.0100000000e-01 1.6990000000e+00 5.9500000000e-01 2.6800000000e-01 1.8585000000e+01 3.7800000000e-01
2.2400000000e+00 1.2970000000e+00 4.8900000000e-01 6.3800000000e-01 2.1123000000e+01 1.9180000000e+00 1.7680000000e+00 1.7700000000e-01 4.7900000000e-01 2.1124000000e+01 3.1000000000e-01
1.1360000000e+00 6.9100000000e-01 3.9600000000e-01 2.7200000000e-01 1.7244000000e+01 8.9200000000e-01 6.0500000000e-01 2.8000000000e-01 1.9300000000e-01 1.7296000000e+01 1.0000000000e-01
2.2620000000e+00 1.3280000000e+00 4.8400000000e-01 3.6200000000e-01 1.7243000000e+01 3.2720000000e+00 1.2700000000e+00 4.6400000000e-01 3.2200000000e-01 1.7243000000e+01 2.0200000000e-01
3.0180000000e+00 1.8470000000e+00 7.4700000000e-01 4.6800000000e-01 1.9065000000e+01 1.7490000000e+00 2.0980000000e+00 7.7100000000e-01 5.1100000000e-01 1.9065000000e+01 4.4700000000e-01
1.9150000000e+00 8.6700000000e-01 3.6200000000e-01 3.0200000000e-01 1.5958000000e+01 1.8520000000e+00 8.4500000000e-01 3.1900000000e-01 2.7300000000e-01 1.5958000000e+01 5.3000000000e-02
1.4260000000e+00 7.4000000000e-01 4.6300000000e-01 2.6600000000e-01 1.7228000000e+01 1.3200000000e+00 7.3100000000e-01 3.7400000000e-01 2.7000000000e-01 1.7077000000e+01 7.4000000000e-02
1.6600000000e+00 8.8900000000e-01 4.1700000000e-01 3.1300000000e-01 1.6797000000e+01 1.4200000000e+00 8.7200000000e-01 4.3700000000e-01 2.4700000000e-01 1.6797000000e+01 1.0500000000e-01
9.8000000000e-01 3.4800000000e-01 2.8000000000e-01 8.1000000000e-02 1.6988000000e+01 9.4400000000e-01 3.2300000000e-01 2.5900000000e-01 2.7000000000e-02 1.6957000000e+01 7.5000000000e-02
1.9770000000e+00 1.2370000000e+00 4.8900000000e-01 3.3700000000e-01 1.7225000000e+01 1.4520000000e+00 1.2380000000e+00 4.6600000000e-01 3.8800000000e-01 1.7299000000e+01 1.7600000000e-01
1.1650000000e+00 5.5300000000e-01 3.3400000000e-01 1.9100000000e-01 1.7335000000e+01 1.0190000000e+00 5.9000000000e-01 3.6200000000e-01 1.1500000000e-01 1.7235000000e+01 1.0900000000e-01
2.0400000000e+00 1.0040000000e+00 4.3600000000e-01 3.0900000000e-01 1.7385000000e+01 1.7680000000e+00 9.3600000000e-01 5.1500000000e-01 2.1700000000e-01 1.7449000000e+01 1.3500000000e-01
8.3600000000e-01 2.3400000000e-01 1.3100000000e-01 1.2600000000e-01 1.7508000000e+01 9.2900000000e-01 3.1700000000e-01 1.6500000000e-01 -1.9000000000e-02 1.7370000000e+01 2.7000000000e-02
1.8680000000e+00 8.9500000000e-01 4.6600000000e-01 3.4100000000e-01 1.6862000000e+01 1.5240000000e+00 8.5700000000e-01 4.7300000000e-01 3.2300000000e-01 1.6793000000e+01 6.7000000000e-02
1.7610000000e+00 9.6900000000e-01 4.3200000000e-01 3.8000000000e-01 1.7684000000e+01 1.4920000000e+00 9.5700000000e-01 3.9900000000e-01 3.5500000000e-01 1.7684000000e+01 7.8000000000e-02
1.8690000000e+00 8.4300000000e-01 3.8500000000e-01 3.0600000000e-01 1.6833000000e+01 1.6690000000e+00 8.1200000000e-01 3.8000000000e-01 2.7600000000e-01 1.6833000000e+01 6.2000000000e-02
1.3490000000e+00 1.6680000000e+00 5.6100000000e-01 3.3300000000e-01 1.8168000000e+01 1.8300000000e-01 1.4920000000e+00 4.2600000000e-01 1.4600000000e-01 1.8168000000e+01 2.9300000000e-01
1.8420000000e+00 9.8600000000e-01 5.2800000000e-01 3.7400000000e-01 1.7399000000e+01 1.8440000000e+00 7.8500000000e-01 4.2300000000e-01 3.0300000000e-01 1.7410000000e+01 1.4200000000e-01
1.4310000000e+00 6.8600000000e-01 4.1200000000e-01 3.2000000000e-01 1.7667000000e+01 1.3790000000e+00 6.5700000000e-01 3.9200000000e-01 2.7800000000e-01 1.7667000000e+01 4.6000000000e-02
1.8130000000e+00 1.0290000000e+00 4.5500000000e-01 3.3800000000e-01 1.7524000000e+01 -1.9400000000e-01 6.1000000000e-01 3.8500000000e-01 2.0500000000e-01 1.7524000000e+01 1.4000000000e-01
1.3570000000e+00 5.4100000000e-01 3.1700000000e-01 2.0900000000e-01 1.7241000000e+01 1.3270000000e+00 4.5500000000e-01 3.1600000000e-01 1.7600000000e-01 1.7241000000e+01 1.1200000000e-01
3.3520000000e+00 4.7990000000e+00 -2.5700000000e+00 1.8600000000e-01 1.6155000000e+01 1.8030000000e+00 5.6230000000e+00 -3.2510000000e+00 3.7100000000e-01 1.6193000000e+01 3.2900000000e-01
1.7660000000e+00 7.8300000000e-01 3.3800000000e-01 2.8800000000e-01 1.7740000000e+01 1.6310000000e+00 8.3500000000e-01 2.7400000000e-01 2.4300000000e-01 1.7601000000e+01 1.1600000000e-01
1.4410000000e+00 7.0600000000e-01 3.9900000000e-01 2.9600000000e-01 1.7044000000e+01 1.3110000000e+00 5.5200000000e-01 3.5800000000e-01 2.6300000000e-01 1.6925000000e+01 6.3000000000e-02
2.2600000000e+00 1.7760000000e+00 5.9200000000e-01 3.1400000000e-01 1.7834000000e+01 1.9260000000e+00 1.8120000000e+00 6.2300000000e-01 1.4100000000e-01 1.7834000000e+01 3.4300000000e-01
1.5690000000e+00 8.4200000000e-01 4.7300000000e-01 2.6800000000e-01 1.6718000000e+01 1.5090000000e+00 7.0000000000e-01 3.9400000000e-01 1.5100000000e-01 1.6717000000e+01 1.0100000000e-01
1.9490000000e+00 1.0650000000e+00 4.5400000000e-01 3.1800000000e-01 1.6741000000e+01 1.9080000000e+00 1.1100000000e+00 4.8300000000e-01 1.7700000000e-01 1.6742000000e+01 1.3900000000e-01
1.7280000000e+00 8.6900000000e-01 5.0300000000e-01 3.6500000000e-01 1.7393000000e+01 8.9600000000e-01 7.7400000000e-01 4.9000000000e-01 3.4000000000e-01 1.7290000000e+01 1.0000000000e-01
2.1590000000e+00 1.0750000000e+00 4.3200000000e-01 3.2900000000e-01 1.6685000000e+01 2.4020000000e+00 1.0710000000e+00 4.2100000000e-01 2.5800000000e-01 1.6685000000e+01 1.4300000000e-01
5.1100000000e-01 -2.9100000000e-01 3.6200000000e-01 -9.8000000000e-02 1.5898000000e+01 4.8900000000e-01 -2.0100000000e-01 3.4700000000e-01 -2.6700000000e-01 1.5898000000e+01 4.7000000000e-02
2.9130000000e+00 1.7330000000e+00 6.0500000000e-01 3.4400000000e-01 1.8826000000e+01 2.9540000000e+00 1.5780000000e+00 5.7500000000e-01 3.2700000000e-01 1.8826000000e+01 3.4400000000e-01
1.3800000000e+00 7.7800000000e-01 4.4100000000e-01 3.0000000000e-01 1.6968000000e+01 1.6260000000e+00 7.3000000000e-01 4.1100000000e-01 3.6900000000e-01 1.6968000000e+01 1.0600000000e-01
1.5360000000e+00 8.0800000000e-01 4.0600000000e-01 3.1000000000e-01 1.6423000000e+01 1.1040000000e+00 6.3100000000e-01 3.4200000000e-01 2.2000000000e-01 1.6654000000e+01 1.4300000000e-01
1.7500000000e+00 7.9700000000e-01 3.8600000000e-01 2.7500000000e-01 1.6181000000e+01 1.4720000000e+00 7.5800000000e-01 3.9100000000e-01 2.3900000000e-01 1.6199000000e+01 4.7000000000e-02
1.9370000000e+00 1.0950000000e+00 4.6100000000e-01 3.3200000000e-01 1.7242000000e+01 2.1460000000e+00 1.0480000000e+00 4.5600000000e-01 3.0700000000e-01 1.7272000000e+01 1.6100000000e-01
1.1210000000e+00 4.5000000000e-01 3.0300000000e-01 9.8000000000e-02 1.6965000000e+01 1.1810000000e+00 4.4800000000e-01 2.9500000000e-01 6.2000000000e-02 1.7020000000e+01 9.7000000000e-02
1.8050000000e+00 1.3010000000e+00 4.7500000000e-01 3.6100000000e-01 1.7642000000e+01 2.3560000000e+00 1.2890000000e+00 4.4700000000e-01 3.3600000000e-01 1.7642000000e+01 1.8300000000e-01
